1 3:1.000000 4:0.635480 5:1.000000 6:1.000000 7:0.771230 9:-0.333330 12:1.000000 13:0.000000 15:-1.000000 16:1.000000 17:-1.000000 22:-0.925360 25:-0.333330 26:-1.000000 27:0.192350 28:-1.000000 29:1.000000 31:0.000000 33:1.000000 34:-0.666670 
-1 3:-1.000000 4:1.000000 5:-1.000000 6:-1.000000 7:0.000000 9:-1.000000 12:-1.000000 13:-1.000000 15:-1.000000 16:1.000000 17:0.000000 22:1.000000 25:1.000000 26:-1.000000 27:1.000000 28:1.000000 29:1.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.068430 5:1.000000 6:0.142110 7:1.000000 9:1.000000 12:0.394950 13:1.000000 15:1.000000 16:0.589860 17:-0.375000 22:0.920010 25:1.000000 26:1.000000 27:1.000000 28:1.000000 29:1.000000 31:1.000000 33:1.000000 34:1.000000 
-1 3:-1.000000 4:-1.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:0.000000 15:1.000000 16:-1.000000 17:0.000000 22:0.000000 25:1.000000 26:-1.000000 27:1.000000 28:-1.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.649470 4:-0.078960 5:0.582640 6:-0.143800 7:-0.131290 9:0.297960 12:-0.263390 13:0.289310 15:0.034590 16:-0.189470 17:0.202690 22:-0.315250 25:0.030040 26:-0.251240 27:-0.000460 28:-0.232100 29:-0.026120 31:-0.047170 33:0.013360 34:-0.272010 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:-0.333330 13:0.166670 15:0.000000 16:0.000000 17:0.000000 22:-0.218750 25:-1.000000 26:0.500000 27:0.041670 28:0.750000 29:-0.229170 31:-0.125000 33:-0.197920 34:-0.937500 
1 3:1.000000 4:0.051490 5:0.993630 6:0.101230 7:0.961420 9:0.955130 12:0.547010 13:0.804260 15:0.737810 16:0.273800 17:0.667750 22:0.292000 25:0.390230 26:0.272260 27:0.329300 28:0.255530 29:0.273810 31:0.224270 33:0.180860 34:0.190830 
-1 3:1.000000 4:-0.095240 5:-1.000000 6:-1.000000 7:-1.000000 9:1.000000 12:0.761900 13:-1.000000 15:-1.000000 16:1.000000 17:0.473640 22:-1.000000 25:0.829370 26:0.365080 27:1.000000 28:1.000000 29:1.000000 31:-1.000000 33:-1.000000 34:0.728310 
1 3:0.936690 4:-0.001900 5:0.607610 6:0.432040 7:0.923140 9:0.931230 12:0.090610 13:0.996760 15:0.915860 16:0.050970 17:0.846280 22:0.261330 25:0.845470 26:-0.025890 27:0.872930 28:-0.023020 29:0.985440 31:0.783170 33:0.858410 34:-0.147250 
-1 3:1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 9:1.000000 12:1.000000 13:1.000000 15:1.000000 16:1.000000 17:0.000000 22:1.000000 25:1.000000 26:1.000000 27:1.000000 28:0.625000 29:1.000000 31:-0.750000 33:1.000000 34:1.000000 
1 3:1.000000 4:0.230580 5:1.000000 6:-0.785090 7:1.000000 9:1.000000 12:0.278200 13:0.981200 15:1.000000 16:0.066100 17:0.958020 22:0.037280 25:1.000000 26:-0.012530 27:0.962380 28:-0.045970 29:0.911650 31:1.000000 33:0.965230 34:-0.117170 
-1 3:0.368760 4:-1.000000 5:-1.000000 6:-1.000000 7:-0.076610 9:1.000000 12:-0.387100 13:-1.000000 15:-0.096770 16:1.000000 17:0.486840 22:-0.201880 25:0.030210 26:0.066390 27:0.034430 28:-0.011860 29:-0.004030 31:-0.007610 33:0.000150 34:0.003250 
1 3:0.798470 4:0.382650 5:0.808040 6:-0.169640 7:1.000000 9:0.981510 12:0.206630 13:0.997450 15:0.982140 16:0.024870 17:1.000000 22:0.001910 25:1.000000 26:-0.145410 27:1.000000 28:-0.003940 29:0.756380 31:1.000000 33:1.000000 34:-0.057400 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:1.000000 15:1.000000 16:1.000000 17:1.000000 22:1.000000 25:1.000000 26:1.000000 27:1.000000 28:0.000000 29:1.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:-0.284280 5:1.000000 6:-0.253460 7:0.946230 9:1.000000 12:-0.490570 13:0.908180 15:0.757230 16:-0.588990 17:0.697480 22:-0.709750 25:0.492140 26:-0.733330 27:0.355040 28:-0.760540 29:0.263520 31:0.166040 33:0.139940 34:-0.700000 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:-0.850000 12:0.000000 13:1.000000 15:0.000000 16:0.000000 17:-1.000000 22:-1.000000 25:1.000000 26:1.000000 27:-1.000000 28:-0.200000 29:1.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.090910 5:0.954550 6:-0.090910 7:0.772730 9:1.000000 12:0.000000 13:1.000000 15:0.909090 16:-0.045450 17:1.000000 22:0.090910 25:0.909090 26:0.045450 27:0.915410 28:0.028970 29:0.954550 31:0.863640 33:0.863640 34:0.045450 
-1 3:0.000000 4:0.000000 5:-1.000000 6:1.000000 7:1.000000 9:-1.000000 12:0.000000 13:-1.000000 15:-1.000000 16:-0.312500 17:-1.000000 22:-1.000000 25:1.000000 26:-1.000000 27:-1.000000 28:-1.000000 29:0.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:0.911760 4:-0.088240 5:0.970590 6:0.176470 7:0.823530 9:0.911760 12:-0.176470 13:0.970590 15:0.941180 16:0.029410 17:1.000000 22:0.117650 25:0.852940 26:0.029410 27:0.926630 28:0.026000 29:0.941180 31:0.970590 33:0.911760 34:0.058820 
-1 3:-1.000000 4:1.000000 5:-1.000000 6:0.152440 7:0.283540 9:-1.000000 12:-1.000000 13:1.000000 15:-1.000000 16:-0.234760 17:0.283010 22:-1.000000 25:1.000000 26:-1.000000 27:-1.000000 28:-0.035780 29:1.000000 31:-1.000000 33:0.149390 34:1.000000 
1 3:0.473680 4:-0.105260 5:0.837810 6:0.017560 7:0.831550 9:0.684210 12:0.000000 13:0.798560 15:0.783150 16:0.057560 17:0.842110 22:0.076310 25:0.421050 26:0.210530 27:0.654190 28:0.089680 29:0.526320 31:0.601500 33:0.574180 34:0.097190 
-1 3:-0.006410 4:-0.500000 5:0.000000 6:0.000000 7:-0.019230 9:0.000000 12:0.000000 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:0.743590 25:0.000000 26:0.000000 27:-0.615380 28:-0.512820 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.454550 5:1.000000 6:0.545450 7:0.818180 9:1.000000 12:0.000000 13:0.818180 15:0.636360 16:0.272730 17:1.000000 22:-0.454550 25:1.000000 26:-0.090910 27:1.000000 28:0.088670 29:1.000000 31:1.000000 33:0.727270 34:0.272730 
-1 3:-1.000000 4:-1.000000 5:1.000000 6:-1.000000 7:-1.000000 9:0.000000 12:-1.000000 13:1.000000 15:0.000000 16:0.000000 17:0.000000 22:1.000000 25:-1.000000 26:1.000000 27:1.000000 28:1.000000 29:0.000000 31:1.000000 33:0.000000 34:0.000000 
1 3:0.454550 4:0.090910 5:0.636360 6:0.090910 7:0.272730 9:0.636360 12:-0.090910 13:0.454550 15:0.486120 16:-0.013430 17:0.636360 22:-0.090910 25:0.363640 26:-0.090910 27:0.344420 28:-0.017680 29:0.272730 31:0.363640 33:0.289850 34:-0.018320 
-1 3:-1.000000 4:-0.596770 5:0.000000 6:0.000000 7:-1.000000 9:-0.870970 12:0.000000 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:-1.000000 25:0.298390 26:0.233870 27:1.000000 28:0.516130 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.142860 5:1.000000 6:0.714290 7:1.000000 9:1.000000 12:-0.142860 13:1.000000 15:1.000000 16:0.000000 17:0.428570 22:-0.285710 25:0.285710 26:-0.285710 27:1.000000 28:0.048910 29:1.000000 31:1.000000 33:1.000000 34:0.000000 
-1 3:1.000000 4:1.000000 5:1.000000 6:-1.000000 7:1.000000 9:1.000000 12:1.000000 13:1.000000 15:1.000000 16:1.000000 17:1.000000 22:1.000000 25:1.000000 26:-1.000000 27:1.000000 28:1.000000 29:1.000000 31:1.000000 33:1.000000 34:1.000000 
1 3:0.870320 4:0.469720 5:0.539450 6:0.821610 7:0.103800 9:-0.380330 12:0.582260 13:-0.920990 15:-0.824170 16:-0.249420 17:-0.593830 22:-0.786990 25:0.692740 26:-0.248430 27:0.690970 28:0.104840 29:0.527980 31:0.259740 33:-0.067390 34:0.575520 
-1 3:1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 9:1.000000 12:-1.000000 13:1.000000 15:1.000000 16:-1.000000 17:1.000000 22:1.000000 25:1.000000 26:1.000000 27:1.000000 28:1.000000 29:1.000000 31:1.000000 33:1.000000 34:-1.000000 
1 3:0.926570 4:0.041740 5:0.892660 6:0.157660 7:0.860980 9:0.836750 12:0.401980 13:0.762210 15:0.665860 16:0.483600 17:0.601010 22:0.542120 25:0.333400 26:0.552740 27:0.269780 28:0.542140 29:0.223070 31:0.143120 33:0.115730 34:0.465710 
-1 3:1.000000 4:1.000000 5:1.000000 6:-1.000000 7:1.000000 9:1.000000 12:0.000000 13:1.000000 15:0.000000 16:0.000000 17:0.000000 22:1.000000 25:0.000000 26:0.000000 27:1.000000 28:1.000000 29:0.000000 31:-1.000000 33:0.000000 34:0.000000 
1 3:0.935370 4:0.136450 5:0.937160 6:0.253590 7:0.857050 9:0.790390 12:0.599420 13:0.652600 15:0.508300 16:0.735860 17:0.416290 22:0.856150 25:-0.073610 26:0.797800 27:-0.209950 28:0.780040 29:-0.331690 31:-0.385320 33:-0.474190 34:0.558350 
-1 3:1.000000 4:-1.000000 5:-1.000000 6:1.000000 7:-1.000000 9:1.000000 12:1.000000 13:-1.000000 15:-1.000000 16:-1.000000 17:1.000000 22:-1.000000 25:1.000000 26:0.000000 27:1.000000 28:-1.000000 29:1.000000 31:-1.000000 33:-1.000000 34:1.000000 
1 3:0.806270 4:0.130690 5:0.730610 6:0.243230 7:0.646150 9:0.369230 12:0.464390 13:0.250000 15:0.251920 16:0.371150 17:0.152150 22:0.428850 25:-0.149430 26:0.400060 27:-0.199400 28:0.349760 29:-0.238320 31:-0.266340 33:-0.238460 34:0.311540 
-1 3:1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 9:1.000000 12:-1.000000 13:1.000000 15:1.000000 16:-1.000000 17:1.000000 22:1.000000 25:1.000000 26:-1.000000 27:1.000000 28:-1.000000 29:1.000000 31:1.000000 33:1.000000 34:1.000000 
1 3:0.974670 4:0.130820 5:0.941200 6:0.200360 7:0.887830 9:0.890090 12:0.452170 13:0.722980 15:0.699460 16:0.588200 17:0.585480 22:0.681590 25:0.268320 26:0.762100 27:0.168130 28:0.785410 29:0.074970 31:-0.029620 33:-0.102890 34:0.742420 
-1 3:0.000000 4:0.000000 5:1.000000 6:1.000000 7:0.000000 9:1.000000 12:0.000000 13:1.000000 15:0.000000 16:0.000000 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:-1.000000 33:0.000000 34:0.000000 
1 3:0.923080 4:0.154510 5:0.863990 6:0.297570 7:0.725820 9:0.705880 12:0.627190 13:0.432700 15:0.317050 16:0.676970 17:0.191280 22:0.769690 25:-0.292910 26:0.657080 27:-0.387980 28:0.585530 29:-0.467990 31:-0.531460 33:-0.562310 34:0.350950 
-1 3:0.000000 4:0.000000 5:1.000000 6:1.000000 7:1.000000 9:0.000000 12:0.000000 13:-1.000000 15:0.000000 16:0.000000 17:-1.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:1.000000 29:0.000000 31:-1.000000 33:0.000000 34:0.000000 
1 3:0.888040 4:0.381380 5:0.659260 6:0.694310 7:0.291480 9:-0.067260 12:0.804410 13:-0.645740 15:-0.829600 16:0.269060 17:-0.789400 22:-0.556050 25:0.095620 26:-0.610550 27:0.304060 28:-0.483920 29:0.432270 31:0.470290 33:0.421520 34:0.125560 
-1 3:1.000000 4:-1.000000 5:1.000000 6:1.000000 7:1.000000 9:1.000000 12:1.000000 13:1.000000 15:1.000000 16:1.000000 17:1.000000 22:-1.000000 25:1.000000 26:-1.000000 27:1.000000 28:1.000000 29:1.000000 31:1.000000 33:1.000000 34:1.000000 
1 3:0.735230 4:-0.382930 5:0.801510 6:0.102780 7:0.788260 9:0.555800 12:0.212250 13:0.719470 15:0.687980 16:0.329250 17:0.496720 22:0.425280 25:0.945300 26:0.575490 27:0.441740 28:0.482000 29:0.124730 31:0.350700 33:0.305880 34:0.498310 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:1.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.946490 4:0.008920 5:0.972870 6:-0.002600 7:0.989220 9:0.958010 12:0.035300 13:0.972130 15:0.986250 16:0.018580 17:0.942770 22:0.049800 25:0.932740 26:0.081010 27:0.952430 28:0.043560 29:0.974730 31:0.978450 33:1.000000 34:-0.002600 
-1 3:1.000000 4:1.000000 5:-1.000000 6:-1.000000 7:-1.000000 9:0.000000 12:0.000000 13:-1.000000 15:0.000000 16:0.000000 17:0.000000 22:1.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:-1.000000 33:-1.000000 34:-1.000000 
1 3:0.504660 4:-0.169000 5:0.714420 6:0.015130 7:0.710630 9:0.680650 12:0.055940 13:0.690500 15:0.681010 16:0.050580 17:0.670230 22:0.068560 25:0.840330 26:0.180650 27:0.599350 28:0.083040 29:0.382280 31:0.564660 33:0.546320 34:0.093460 
-1 3:0.687290 4:1.000000 5:0.919730 6:-0.760870 7:0.817730 9:0.760870 12:0.737460 13:0.700670 15:0.759200 16:0.137120 17:0.934780 22:0.245820 25:1.000000 26:-0.538460 27:0.892620 28:0.222160 29:0.710700 31:1.000000 33:0.565220 34:0.239130 
1 3:0.762960 4:-0.077780 5:1.000000 6:-0.296300 7:1.000000 9:0.800000 12:-0.427780 13:1.000000 15:1.000000 16:-0.835190 17:0.492590 22:-0.199380 25:0.696300 26:-0.264810 27:0.921480 28:-0.245490 29:0.788890 31:0.874920 33:1.000000 34:-0.570370 
-1 3:0.385210 4:0.155640 5:0.412450 6:0.073930 7:0.264590 9:0.233460 12:0.252920 13:0.245140 15:0.089490 16:0.229570 17:-0.038910 22:0.097280 25:-0.024940 26:0.284820 27:-0.060240 28:0.262560 29:-0.147860 31:-0.093390 33:-0.190660 34:0.287940 
1 3:0.575400 4:-0.031750 5:0.751980 6:-0.053570 7:0.615080 9:0.539680 12:0.099210 13:0.591270 15:0.626980 16:0.011900 17:0.708330 22:-0.027780 25:0.500000 26:0.039680 27:0.612910 28:-0.012370 29:0.617060 31:0.688490 33:0.625000 34:-0.031750 
-1 3:0.064040 4:-0.152710 5:-0.044330 6:0.059110 7:0.083740 9:-0.014780 12:0.000000 13:0.123150 15:0.059110 16:0.000000 17:0.019700 22:0.014780 25:0.078820 26:0.162560 27:0.280790 28:-0.049260 29:-0.059110 31:0.044330 33:0.073890 34:-0.108370 
1 3:0.618570 4:0.108500 5:0.706940 6:-0.069350 7:0.703580 9:0.742730 12:0.157720 13:0.715880 15:0.797540 16:0.066000 17:0.836690 22:-0.013420 25:0.712530 26:-0.095080 27:0.698450 28:-0.016730 29:0.633110 31:0.788590 33:0.652130 34:-0.046980 
-1 3:0.253160 4:0.359490 5:0.000000 6:0.000000 7:-0.296200 9:0.000000 12:-0.073420 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:0.681010 25:-0.103800 26:0.356960 27:0.055700 28:-1.000000 29:0.000000 31:0.063290 33:0.000000 34:0.000000 
1 3:0.881030 4:-0.008570 5:0.898180 6:-0.024650 7:0.941050 9:0.891750 12:-0.109320 13:0.888530 15:0.907820 16:-0.137190 17:0.871380 22:-0.145770 25:0.901390 26:-0.195070 27:0.882450 28:-0.149030 29:0.843520 31:0.884240 33:0.917470 34:-0.168270 
-1 3:0.427080 4:-0.500000 5:0.000000 6:0.000000 7:0.000000 9:0.464580 12:0.020830 13:0.000000 15:0.000000 16:0.000000 17:0.164580 22:0.000000 25:0.987500 26:-0.408330 27:-1.000000 28:-1.000000 29:-0.279170 31:0.000000 33:0.000000 34:0.000000 
1 3:0.888530 4:0.016310 5:0.920070 6:0.013050 7:0.924420 9:0.891790 12:-0.084280 13:0.930400 15:0.930940 16:-0.089180 17:0.860250 22:-0.121260 25:0.829800 26:-0.141380 27:0.864530 28:-0.118080 29:0.855360 31:0.835240 33:0.867860 34:-0.122350 
-1 3:0.000000 4:0.000000 5:1.000000 6:0.128890 7:0.884440 9:0.000000 12:-0.424440 13:1.000000 15:1.000000 16:-0.053330 17:1.000000 22:-0.040000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:1.000000 33:0.906670 34:-0.095560 
1 3:0.811430 4:0.037140 5:0.851430 6:-0.001430 7:0.790000 9:0.795710 12:0.000000 13:0.855710 15:0.864290 16:0.002860 17:0.828570 22:-0.084290 25:0.770000 26:-0.068570 27:0.815980 28:-0.086690 29:0.825710 31:0.814290 33:0.821430 34:-0.151430 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:-1.000000 15:1.000000 16:0.551720 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:1.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.498700 4:0.018180 5:0.431170 6:-0.096100 7:0.506490 9:0.501300 12:0.059740 13:0.558440 15:0.516880 16:-0.036360 17:0.527270 22:-0.033770 25:0.592210 26:0.000000 27:0.532150 28:-0.032800 29:0.431170 31:0.545450 33:0.589610 34:-0.085710 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:0.000000 12:0.000000 13:0.000000 15:0.000000 16:0.000000 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:1.000000 4:0.500000 5:1.000000 6:0.250000 7:0.250000 9:0.168510 12:0.804540 13:-0.341070 15:-0.438200 16:0.378560 17:-0.436630 22:-0.090250 25:-0.077820 26:-0.127440 27:-0.020890 28:-0.102420 29:0.010330 31:0.022240 33:0.022490 34:-0.020170 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:1.000000 9:-1.000000 12:0.000000 13:1.000000 15:0.000000 16:0.000000 17:0.000000 22:1.000000 25:0.000000 26:0.000000 27:1.000000 28:-1.000000 29:0.000000 31:0.000000 33:1.000000 34:1.000000 
1 3:0.870480 4:0.380270 5:0.640990 6:0.692120 7:0.313470 9:-0.039330 12:0.793460 13:-0.705610 15:-0.810490 16:0.227350 17:-0.811360 22:-0.628610 25:0.155520 26:-0.664210 27:0.385440 28:-0.515680 29:0.525730 31:0.562390 33:0.514600 34:0.166450 
-1 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 9:-1.000000 12:0.000000 13:1.000000 15:-0.120000 16:-0.120000 17:0.000000 22:0.000000 25:0.000000 26:0.000000 27:1.000000 28:0.226670 29:0.000000 31:0.000000 33:0.000000 34:0.000000 
1 3:0.881790 4:0.434910 5:0.595730 6:0.776550 7:0.196720 9:-0.241030 12:0.712570 13:-0.864430 15:-0.923840 16:-0.053380 17:-0.773560 22:-0.822170 25:0.559840 26:-0.559100 27:0.721470 28:-0.244330 29:0.724780 31:0.581370 33:0.347490 34:0.576560 
1 3:0.328340 4:0.025200 5:0.152360 6:0.212780 7:0.149190 9:-0.257060 12:0.193800 13:-0.613520 15:-0.940530 16:-0.054090 17:-0.131170 22:-0.855970 25:0.279420 26:-0.062950 27:0.337370 28:-0.118760 29:0.276570 31:0.150780 33:0.121970 34:0.204680 
1 3:0.834270 4:0.391210 5:0.540400 6:0.785790 7:0.123260 9:-0.332210 12:0.595640 13:-0.866220 15:-0.844420 16:-0.241640 17:-0.597140 22:-0.890640 25:0.791430 26:-0.277340 27:0.830080 28:0.087180 29:0.665920 31:0.375420 33:-0.039830 34:0.794440 
1 3:0.623350 4:-0.034900 5:0.590850 6:0.004810 7:0.604090 9:0.631770 12:-0.074610 13:0.670280 15:0.629360 16:-0.084240 17:0.675090 22:0.101080 25:0.659450 26:0.140790 27:0.604630 28:0.020190 29:0.513840 31:0.617330 33:0.613720 34:-0.091460 
1 3:0.744490 4:-0.023900 5:0.707720 6:0.033090 7:0.722430 9:0.792280 12:0.439340 13:0.637870 15:0.707720 16:0.216910 17:1.000000 22:0.042280 25:0.729780 26:-0.158090 27:0.617270 28:0.071240 29:0.308820 31:0.559160 33:0.602940 34:0.216910 
1 3:0.615380 4:0.189230 5:0.781570 6:0.017800 7:0.774860 9:0.650770 12:0.080000 13:0.739610 15:0.723220 16:0.057760 17:0.686150 22:0.075730 25:0.601540 26:-0.072310 27:0.588030 28:0.087670 29:0.550770 31:0.533890 33:0.506090 34:0.093220 
1 3:0.683170 4:0.053750 5:0.848030 6:0.002020 7:0.843410 9:0.843000 12:0.041020 13:0.818920 15:0.807380 16:0.006730 17:0.806220 22:0.009090 25:0.796320 26:-0.042430 27:0.708240 28:0.010960 29:0.622350 31:0.666240 33:0.644070 34:0.012270 
1 3:0.500000 4:0.000000 5:0.386960 6:0.104350 7:0.491300 9:0.469570 12:-0.126090 13:0.456520 15:0.504350 16:0.026090 17:0.356520 22:-0.026090 25:0.473910 26:-0.008700 27:0.417890 28:0.069080 29:0.386960 31:0.352170 33:0.447830 34:0.173910 
1 3:0.798300 4:0.094170 5:0.781290 6:0.206560 7:0.716280 9:0.693200 12:0.501220 13:0.578980 15:0.492100 16:0.584450 17:0.333540 22:0.681040 25:-0.087480 26:0.631830 27:-0.119250 28:0.606960 29:-0.182260 31:-0.255160 33:-0.273390 34:0.424670 
1 3:1.000000 4:0.098020 5:1.000000 6:0.251010 7:0.983900 9:0.803650 12:0.602970 13:0.569370 15:0.553110 16:0.740790 17:0.294520 22:0.821620 25:-0.151440 26:0.755960 27:-0.228390 28:0.691870 29:-0.317130 31:-0.402910 33:-0.428150 34:0.445340 
1 3:0.894100 4:0.134250 5:0.870010 6:0.315430 7:0.788960 9:0.633880 12:0.710160 13:0.396990 15:0.242660 16:0.795230 17:0.091340 22:0.669260 25:-0.405520 26:0.504890 27:-0.462150 28:0.407530 29:-0.503140 31:-0.528230 33:-0.488080 34:0.059720 
1 3:0.946310 4:0.174980 5:0.909460 6:0.331430 7:0.850960 9:0.736780 12:0.738380 13:0.486980 15:0.304590 16:0.906650 17:0.179590 22:0.893830 25:-0.465340 26:0.764820 27:-0.585630 28:0.663350 29:-0.679290 31:-0.753210 33:-0.812100 34:0.260920 
1 3:0.917670 4:0.181980 5:0.860900 6:0.355430 7:0.728730 9:0.604250 12:0.749220 13:0.361000 15:0.156640 16:0.835580 17:0.003960 22:0.761930 25:-0.531400 26:0.538860 27:-0.603280 28:0.409720 29:-0.645110 31:-0.657100 33:-0.640560 34:0.053940 
1 3:0.766270 4:0.211060 5:0.639350 6:0.381120 7:0.484090 9:0.150000 12:0.595650 13:-0.077270 15:0.000000 16:0.486360 17:-0.274910 22:0.188640 25:-0.384830 26:-0.032290 27:-0.339420 28:-0.124860 29:-0.275400 31:-0.199620 33:-0.118940 34:-0.272180 
1 3:0.589400 4:-0.609270 5:0.854300 6:0.552980 7:0.811260 9:0.566230 12:0.241720 13:0.503310 15:0.639070 16:0.198680 17:0.718540 22:0.278150 25:0.518720 26:0.266530 27:0.490130 28:0.276870 29:0.462160 31:0.434840 33:0.408210 34:0.299420 
1 3:1.000000 4:0.113850 5:0.700190 6:-0.121440 7:0.815940 9:0.711570 12:-0.077800 13:0.690700 15:0.586340 16:0.039850 17:0.531310 22:0.072110 25:0.533210 26:0.373810 27:0.490900 28:0.179510 29:0.151800 31:0.441410 33:0.561670 34:0.151800 
1 3:0.848430 4:0.067940 5:0.805620 6:-0.022990 7:0.770310 9:0.667250 12:-0.076660 13:0.672600 15:0.642600 16:-0.064380 17:0.391990 22:-0.080390 25:0.470380 26:-0.228220 27:0.486590 28:-0.091280 29:0.526130 31:0.442770 33:0.422230 34:-0.098080 
1 3:1.000000 4:0.080130 5:0.967750 6:-0.004820 7:0.966830 9:0.879800 12:0.014190 13:0.961860 15:0.959470 16:-0.016710 17:0.984970 22:-0.023640 25:0.981640 26:0.020030 27:0.937720 28:-0.030340 29:1.000000 31:0.927740 33:0.922260 34:-0.036730 
1 3:0.479380 4:-0.123710 5:0.427840 6:-0.123710 7:0.701030 9:0.731960 12:-0.216490 13:0.494850 15:0.453610 16:-0.118560 17:0.422680 22:0.185570 25:0.706190 26:0.195880 27:0.533960 28:-0.124470 29:0.154640 31:0.474230 33:0.453610 34:-0.515460 
1 3:0.635100 4:-0.043880 5:0.765300 6:0.029680 7:0.614320 9:0.653580 12:0.083140 13:0.794460 15:0.725170 16:0.549650 17:0.595840 22:-0.254040 25:0.646650 26:0.230950 27:0.687750 28:0.177040 29:0.616630 31:0.663160 33:0.690530 34:0.367210 
1 3:0.501120 4:-0.035960 5:0.611240 6:0.013480 7:0.588760 9:0.588760 12:-0.004490 13:0.716850 15:0.665170 16:0.008990 17:0.573030 22:0.141570 25:0.465170 26:0.049440 27:0.565880 28:0.008240 29:0.476400 31:0.546070 33:0.606740 34:-0.080900 
1 3:0.715210 4:-0.006470 5:0.666670 6:-0.042070 7:0.631070 9:0.779940 12:0.097090 13:0.647250 15:0.601940 16:-0.019420 17:0.543690 22:0.148870 25:0.524270 26:-0.055020 27:0.451050 28:0.000400 29:0.313920 31:0.491910 33:0.304210 34:-0.051780 
1 3:0.681480 4:0.103700 5:0.770370 6:0.034570 7:0.651850 9:0.609880 12:0.118520 13:0.597530 15:0.624690 16:0.096300 17:0.782720 22:0.009880 25:0.666670 26:-0.128400 27:0.637730 28:-0.024510 29:0.765430 31:0.612350 33:0.513580 34:-0.046910 
1 3:0.606780 4:-0.027120 5:0.671190 6:0.040680 7:0.528810 9:0.505080 12:-0.077970 13:0.579660 15:0.532200 16:0.077970 17:0.640680 22:0.006780 25:0.528810 26:-0.033900 27:0.572620 28:0.007500 29:0.586440 31:0.589830 33:0.501690 34:0.067800 
1 3:0.495150 4:0.097090 5:0.296120 6:0.058250 7:0.349510 9:0.572820 12:0.024270 13:0.334950 15:0.524270 16:0.004850 17:0.470870 22:0.058250 25:0.310680 26:-0.150490 27:0.365470 28:0.038150 29:0.393200 31:0.262140 33:0.373790 34:-0.019420 
1 3:0.988220 4:0.021870 5:0.931020 6:0.341000 7:0.839040 9:0.747060 12:0.518790 13:0.550760 15:0.431300 16:0.662370 17:0.318000 22:0.736960 25:-0.164890 26:0.697140 27:-0.165560 28:0.605100 29:-0.162090 31:-0.347170 33:-0.334830 34:0.374650 
1 3:0.979050 4:0.158100 5:0.901120 6:0.352370 7:0.820390 9:0.717600 12:0.737430 13:0.403490 15:0.251400 16:0.848040 17:0.047000 22:0.807540 25:-0.510340 26:0.583240 27:-0.575870 28:0.460400 29:-0.618990 31:-0.657540 33:-0.641340 34:0.029680 
1 3:0.997010 4:0.216770 5:0.919660 6:0.470300 7:0.769020 9:0.533120 12:0.882910 13:0.101070 15:-0.068270 16:0.892740 17:-0.282690 22:0.481200 25:-0.646580 26:0.159080 27:-0.666510 28:0.022770 29:-0.648720 31:-0.546150 33:-0.472010 34:-0.350320 
